scenario_id,sample_type,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60
152,out_of_sample,477.3361590777812,474.0085881401073,471.6141384374591,453.18115843624696,438.66698258162535,431.23764612527805,447.13926400917984,446.6754991781117,439.8904805234918,457.0619669619841,478.77844682247576,496.3538012751844,484.4105413138922,477.477060631181,502.86936561558707,506.2453213035874,502.4985423950423,512.555413853674,526.6576007966876,518.6573068036919,521.7294662243709,534.7013071934097,518.4572871499718,518.6301235539377,503.02866841122767,489.25854145425234,481.3751403695281,488.05481389984067,483.5464970989068,474.4686433493491,475.19040723589853,459.1329290401685,465.1361740898432,480.9755887572596,479.8667321834274,477.0296462772245,482.2578112222425,453.85923935860086,461.37468375097103,496.37468375097103,494.65721665536495,492.98946618333633,503.3999641847319,526.4346215395034,540.0841713615813,509.9056750614116,517.7932587886901,552.7932587886901,561.5074334433226,545.3430066575181,549.2886213993787,531.3589998806037,548.6182515303677,535.2358952979768,536.2753061836651,524.2663861557792,516.6161133501073,537.4222223921543,538.870622700666,531.0417880685059
153,out_of_sample,415.044101444683,413.83691522513993,414.6900412033321,424.9376044465324,420.133326636267,439.1618169989938,425.31202207357404,452.3040578164073,467.886598643327,462.90262971615584,458.85216785692074,461.74646613948505,470.12785915769274,485.45153501096115,466.68325753875,472.8074542476075,443.1762547131295,440.69404791143273,461.04882296445714,441.20229651339815,418.8129675089549,421.9040989026266,441.328107201043,445.8836435162375,419.2189929598958,395.65519517724795,397.0236452382598,380.51425136811906,382.4278594827982,385.17179106853536,378.3151859193274,403.72174603461076,411.98828690369083,428.9505592068093,441.83870382261205,439.7376739553139,437.015412436563,432.84873192096023,442.38416345596363,433.27905097275755,457.4295121612415,446.987341909828,449.9899929219864,446.78286155334314,440.47175515193175,470.8846110864223,464.73785030664783,460.47175377275386,451.1738833943714,451.7484520140163,450.3301628712186,434.6606190413583,428.7194409404911,437.25505253946653,451.6328684313739,451.96887701289063,452.79480408203557,447.7408730773217,440.70668924991134,427.8326668315591
154,out_of_sample,500.6859494153831,506.19322559894044,486.6357567904246,495.81440964682395,480.6298609327166,500.4050439121707,514.7424276699451,518.8008243328027,521.0020841409093,518.0756325565254,527.5749678761258,522.384073503657,525.6820516926155,537.8891328238877,530.0238412145295,521.3971428546598,504.6760261245174,489.773407678751,464.17587331857,474.3934763647874,499.7182799539462,519.6728851625305,496.9077023217593,507.0556677235461,526.9651566224759,520.5698168921346,521.9900809212353,493.8795782099699,497.61388456164286,482.7240483495568,485.51893860031805,463.6620976896737,471.26211283236006,485.6052902883337,474.6407722243214,458.7238560845753,428.5395334888756,424.8097440118231,416.66742893188064,394.95315715900784,401.2954197473782,394.99583440127316,379.9355309802399,372.17151730127364,387.16978084628823,395.6108980588613,393.79053319788244,402.4580034563904,386.205236066976,386.65841747715444,388.72093010396503,382.14321898498287,388.2396356883867,377.3135673233644,384.45105723223,392.1770800336681,357.1770800336681,373.84135988280974,338.84135988280974,330.21667352502396
155,out_of_sample,524.9671782443719,525.0570615837129,536.4764463769204,546.5069592372662,544.1970747353737,546.6141927233683,536.1972237425095,544.7887434534719,518.484478723754,529.3600488648444,529.0356206455389,522.2167521159037,518.9612873236495,516.7325400394121,534.8947926861391,569.8947926861391,586.9729842242444,579.0584232217878,587.8753687617817,597.3019770865865,584.3497269723254,566.6985368112358,565.8126038064008,577.1205102442209,554.5551944978009,544.4626243506392,552.4797482765049,553.063878862293,572.8917095506789,553.13256519361,586.0628742619024,564.5309800519283,536.1226879883326,535.2979090753703,519.4154840799262,518.8729047832978,517.8407284779325,515.0998895084285,503.3061350576736,509.36332119378926,504.9206015870489,520.3719097776155,517.8466982422193,504.34163432208703,480.7136865962796,478.3041545560024,460.5352905569257,441.6358246008588,449.02022692891666,424.13284607262915,443.9035533692899,446.13958275082746,445.525785916478,431.0390627487698,441.74027489757094,441.6996058272074,432.09425282883615,434.89179858195837,411.33280220580707,388.43822236411916
156,out_of_sample,320.11361260750374,312.2250126515528,306.02284250617225,305.46695455331457,311.6613190228905,307.39934434289717,301.66425934574517,302.9572158813076,276.06439291877507,282.7428846999455,282.7350013402241,283.29071071258994,296.74099101891244,269.40157359823695,241.76789942021145,245.60115325474072,245.5015172829415,247.88399448762857,241.41421543521435,250.71516687457338,263.7721106764491,270.54786279177046,266.8962643741063,237.38861294750467,248.15791986002446,265.26212118707076,274.2859389548465,261.9709449717014,271.40406648305,283.4514823945102,305.2749098636974,293.009370924506,289.83900674088807,300.30081545689643,301.10455645703064,285.4619700283128,291.26659801868664,299.367860892099,300.599341440733,303.6735304212522,300.051647797652,320.7475528976768,308.13786232569936,299.91537164700645,300.06916883639184,312.3745252242043,291.4113008428808,273.06714634616463,244.53894723787857,244.99668039142438,229.34039895053277,223.95669741028195,233.21599206876587,224.234393977806,227.4723422962131,223.28161158768899,232.6912119990391,239.34300494191123,229.6559331954667,227.29480864786038
157,out_of_sample,311.3069993286368,305.1921968337366,300.71111252760113,283.25599778886277,288.6789544607846,281.60037662420507,276.6238432799414,268.6617652522144,303.6617652522144,294.38515314977826,265.42367579537665,243.02462820195296,253.65486491968906,272.3652026032529,262.8200419240329,280.7253372989294,291.10759729672503,288.4548754629198,284.8086274901323,287.34081065995144,299.6251921701024,305.18731608843274,295.711999863251,293.2731012048826,321.0107895709896,324.52778273313623,336.6983387094929,344.2567285309821,348.08373694694995,349.60552154716095,362.16899030171066,372.2299815960602,375.9244902882219,366.21181493055144,371.60963820823,370.67152709767686,366.3559443388458,401.3559443388458,379.8092260309362,393.228406057741,381.15101283818734,382.9877496889949,417.9877496889949,404.514583761458,394.3803665938763,394.13517427375393,382.2741368669149,394.6509257800791,387.16751367519294,396.32364863728367,377.7150007920827,352.41935976192354,349.21357005658086,327.25446032405455,348.51022510277085,327.09297623584087,312.5653626084511,318.3560410050956,310.1469457042275,288.88951412608105
158,out_of_sample,519.3173599936108,490.66421690445713,482.04986327361274,486.0793573900772,501.6944744165715,504.4912451017526,524.9065911014397,537.0577491137934,530.2211371767946,528.2607081334419,533.9786117407818,527.6977140007928,549.135776491625,533.613610611533,538.0391009174743,548.3353563079452,543.9470984554897,536.4039077984003,535.3387696481003,546.7067488270927,539.7088768617027,524.7439802449726,540.8521671228749,546.4423177439731,560.5523217708264,571.1829660085706,600.0,600.0,589.8628861337525,596.4466376749946,588.641795580385,582.2840292866553,562.5090236780411,558.5034391319095,566.1339191713953,565.209615299523,549.8184576540413,528.4961869994848,558.0620300962128,562.6142806387937,551.0773122643953,557.5422807002357,588.1908857895208,596.8773588245634,561.8773588245634,596.8773588245634,570.9879081004981,568.1037408652224,552.2360806647625,541.8760511251376,545.8577867148945,516.863457591714,515.6000193948597,531.6628133132388,519.857448769013,500.39345792982283,498.4431864996424,493.7064056389232,485.3732182542406,468.73637318859403
159,out_of_sample,467.51362475890494,452.88375130959474,441.987365476611,434.16381213808233,431.8300066249216,447.43365749725405,433.902421018312,465.9559424461637,452.74973913056255,433.02307089523816,456.6593384497668,475.1569168474842,472.6040336788962,477.9426860906396,483.63465375806777,485.5486277604776,467.39791422189097,432.65037366456346,420.82420711203565,446.25036887122894,472.2261579094021,468.56044040650977,455.14894129117835,459.04263836738966,465.188375103928,473.59844837404484,438.59844837404484,473.59844837404484,489.4530937266557,486.6830018743004,476.6243150520484,490.44659476916286,497.38211937964644,498.6721842121296,505.088869083101,503.5107946239564,509.1368663439986,519.3059462573476,524.112382494496,528.1852890710029,547.6853309359594,525.325831264101,514.155479364283,514.5273289680173,504.3091828070079,498.76472727159273,516.7931122320533,514.7075185966452,489.0985642086495,483.1717799979696,483.98536443584385,484.5410178902324,492.3255420690822,498.9669821156588,497.023416736295,480.3208601208589,474.14491059793306,465.4260388052279,461.43458556762033,471.1109450612307
160,out_of_sample,413.7230266098177,429.6544213814184,429.9119403994169,422.92681469994966,435.37766225276255,449.0241876639747,467.36474336411203,479.6055373623615,494.7447844774815,505.005504281607,508.7229053692376,509.97603136593096,506.65439529856735,489.68123919573117,476.3068780722538,472.3586753251609,475.7390055595949,495.91038193165457,495.3252207413974,509.3738888136847,524.4843080037343,521.2440528360912,529.5697157952737,526.1603232111257,544.6702257282244,553.5720324639475,536.9052598983105,539.1666050284643,562.2401752939986,559.7029408103448,565.9709512316757,573.6132549600237,559.1005343717193,566.2504456607085,546.7367535322237,537.9780160426042,553.0381375875229,558.0327256518399,553.7700363433885,560.0204906408211,559.1791991722492,559.3552982051749,568.5507575792568,558.367609210029,558.9323188877946,554.5605641633015,532.3621169188979,519.4757363314077,541.4306265903014,546.8167529944947,528.2865167748752,506.72155551299744,505.15126091144924,527.00787237592,524.3932584886591,542.6912522363153,547.6182830277766,554.215789437619,535.515702307355,548.6410232118516
161,out_of_sample,417.0257328160176,433.1374893041464,438.2319073576484,446.419494276483,440.6560287037362,414.5965721306419,424.2826684433608,448.779223315609,464.5933552747934,436.7630936603746,415.5545719594215,403.7110235742587,381.40936725633674,382.0280261301213,387.53584740264864,367.5123014372555,378.39209986711285,386.807555083393,379.13332733558116,376.7180195318054,349.420803072663,344.76913288464397,344.8725225224685,347.2349888556632,352.5392656239456,355.9586500291736,352.25783826745425,356.2645674632147,370.29301536955813,368.9560423432231,373.4023708148666,370.7959759375689,361.74135110685495,369.0616664437014,361.28850322531855,366.6945598392092,367.0901350403498,362.8350495690678,358.24104991901453,351.1273560251949,328.0861396159487,333.4466709482124,336.68832650210885,348.58371003638774,341.1433134040926,367.67868416076595,362.36238089087107,350.1108459001453,336.199257022348,311.9243433771327,333.38113387063646,352.5760773413977,360.9865096217843,348.4412663129234,373.7990138547511,368.8749455934479,365.10858395627474,385.2302110823798,394.454959265112,425.2704032076763
162,out_of_sample,501.88689712343154,469.9852510751965,478.2361580981333,473.5617705342235,460.7893167904728,465.50093593033654,482.68525408565773,497.2332677264363,495.34168529374347,507.60205878639675,519.7550093646386,518.5318115777343,508.8286838498994,499.9354074141868,511.66535429834073,511.07529890636306,496.4287478301348,472.84066813300706,484.48630846235636,476.8314105506572,481.45683912984094,498.8127358288087,480.4877931528599,479.8558698256801,477.46615177861594,482.7825520374074,500.1307920152935,481.51846661001974,489.49563789190046,503.9369707418123,501.32769184641734,499.4034339459136,505.2617251117025,510.08916420215957,518.2421007052993,526.1000280749164,512.3524157962972,526.2161467641664,542.5511110348298,545.1562715464939,524.2380972547986,522.6316573707974,525.3533396479653,509.32893631894984,504.2870034288716,484.55583200305205,493.05792315286226,495.38129756149095,472.34033325409155,477.2608413162393,476.4697160527752,483.69951601133687,478.21806193876085,466.9973503283585,456.2055255579492,448.6711425262715,448.93469387840616,451.00611239435324,448.3360341050398,442.4095604190885
163,out_of_sample,312.63366263610453,319.11647408202015,294.93407055419146,270.5258593090259,288.8209158037814,280.9932453432445,260.16955660489924,244.7185852967778,250.1852303031488,238.66956269265987,242.05232168323656,228.3501386047855,220.0,239.94132228509855,245.51598104314422,240.8434689858106,233.54440488226808,254.05301004932136,262.3344306867235,278.38981312962414,270.21811564477537,270.92744720728945,276.5582320312409,268.8572645008471,267.5198149747962,259.3492702164307,264.9360989814617,246.4365806875536,254.4441609570124,258.79414578141314,255.94782638231064,262.2410664214398,257.13189992917813,247.75006955059612,255.36223571763762,263.5804317897988,256.47864844647233,248.17591635506952,245.61428758242312,237.88620844302687,259.23787598137864,263.66853598009754,263.87293924975853,250.81478961811212,261.1606418766251,252.5981732774033,243.45971092226875,254.27631620534095,259.69883429922754,224.69883429922754,222.49004360652722,224.24731829419392,220.0,222.24509131965726,220.0,220.0,220.0,223.9514597047401,220.0,220.0
164,out_of_sample,295.7545035233404,293.46655563502765,279.7769880804774,304.3603449905976,286.12714324767916,283.36839737123006,256.2613395831978,260.41310764137074,260.3797357047709,255.38467075381735,242.3257050293966,242.36017072762323,234.7377182674239,232.82156781629052,260.2255878431424,262.6360688656384,270.09620977727485,263.5937029177479,252.61160578230124,252.29019779402017,287.2901977940202,283.2662100655047,288.3263393126122,276.7287601013447,241.72876010134468,230.6711214543015,264.0010548372542,272.3365189634009,295.30945777814924,290.4413464891016,257.4457110365083,241.9237849880341,247.48213164265246,250.80872569576277,250.66279254366756,243.2393063695591,256.3953259848045,249.37647254879104,253.68590873106885,256.4205030415253,251.26146883445432,238.92332411990043,232.94070290577898,259.1714078635474,274.7456779492739,289.0311201872216,278.02062829237417,257.8929784708377,273.24389749145837,285.9106391377576,287.8321248113133,282.64456638514486,262.1493412258544,274.29294744715344,290.8988390566762,281.3915450577995,270.7151506474448,288.090017597568,279.1039151170593,304.0107580270486
165,out_of_sample,516.5660675462498,509.22750685867976,505.9321869592979,503.9221699063636,489.80982049712316,507.5328912689186,519.8998141975417,515.6203241393206,524.6042732255146,527.7248615075683,537.8024532406076,518.9821535112488,516.9428984864848,516.1303590958037,524.8613484903668,516.063222073817,481.0641919366634,465.9203958891025,465.0657240891498,465.9601032461964,489.5325769629462,497.6910271321596,498.8324510414005,498.37897316646036,513.837540516836,505.57599418663193,503.61202115826353,488.3624074763273,508.22709215806157,513.7220772760842,503.8167511320289,502.2143809875726,509.34949167246054,505.83942689434866,498.35683819037223,489.1970065865916,493.9424731759672,488.92971326701763,482.5771049803392,463.8722404095635,464.9592084809439,462.4220803378572,457.9190034568697,460.70179294171174,471.17382462001433,480.9957412271809,488.73394023977755,485.36455633887743,477.4265796357,462.8117606571859,454.50756955445274,454.7826708863647,443.77466518322996,445.1194651308742,431.60307164010806,408.34918519400975,419.8208708861169,413.17906655099506,401.4605954058606,386.14673542769646
166,out_of_sample,517.3434963872068,524.7319682751984,536.9229946311254,528.6914981166801,527.9256727036206,515.3917559251485,499.37010255645,513.8852386114529,506.12922536908184,472.33865276996886,497.0536389608796,485.8243044380031,482.37508182553063,505.347772902451,503.3633835838241,501.076671152998,483.88224852929056,460.9945767345046,458.66516903015884,463.74450586720735,468.0218615821582,461.2842064555892,461.5678156464464,435.84687571185486,442.2892140015916,444.5488958283722,472.18014834693224,472.28486339693893,459.0874924668938,458.37736858965036,453.78817138942867,459.87408155221425,460.2505704163669,442.6113166016299,419.7109105669136,423.39162540377583,442.7552289787452,443.86609935546926,455.25226231035214,469.43159046920255,473.1666763103279,461.7637954802682,464.4981086709061,481.3971290973128,488.81559679171164,499.29103159131284,492.8153842076273,489.98243157119055,488.3202492185854,487.60151718307026,503.95293360724327,471.09250141050893,471.52003767465465,470.4070884149267,451.20607243470863,460.61081346693317,450.4678107797042,445.46935368876,471.35230039731664,485.4919314908634
167,out_of_sample,388.48537270591993,391.64376781373437,392.9485339297567,399.42563247719556,392.55831743389814,379.53509643577405,382.0933036333944,367.6790589912959,382.7769743612121,381.17366094896454,376.6077694130951,383.0782281315981,382.0091251395541,358.79640110386134,343.9363825124093,358.7443043665139,359.9186852363381,336.3767360032499,341.3063049372622,333.47668145908574,321.2336821239628,305.20546396508894,319.20447656355054,291.68749935547567,279.9620503133228,281.64382503608016,303.7409080007291,311.4949227496336,299.65057813217436,321.06152648966975,302.08979889380015,305.8045052087723,312.6334902493033,300.2978720844971,310.0641748109326,302.8697130057592,312.6017069910107,286.84737009480375,291.537035358008,285.7675419402975,301.863394901847,301.24766468505373,318.7368781571354,325.8434568675981,324.0583384409239,335.085708775524,346.2025272789037,352.8092673417807,320.7170480970281,306.9612012263265,326.3386830774094,308.7554411013157,321.109897202237,331.0002343971524,320.83970133500395,292.9064585553698,284.9416821840988,314.03389279496093,301.94801070402997,290.82840787964017
168,out_of_sample,456.9759963332058,461.9231285375843,447.2177869580016,457.70555920829435,445.2333212456848,463.4868960796736,470.8991842671683,455.0522419581282,447.64516813764044,439.9947195342397,442.23299363247236,439.3773170602975,423.3404722729525,403.8208442258365,411.50717090740653,415.5144870113048,416.9920128121753,420.7822588376217,412.1173907722712,414.6932837811232,449.6932837811232,466.13722347158324,462.0995051581455,454.77230069872815,419.77230069872815,434.7340188405139,445.74649379336125,438.13290222349036,418.0889946632106,401.91525045855445,408.13682053326636,406.88605026199116,416.56833850849307,417.77854244564764,431.3131660952784,436.48721806076986,448.0903533830194,418.8347856301123,401.55394764314786,396.4530242647211,411.56698725332444,437.8944034182728,435.59510246485655,427.032981570422,399.6634219508128,411.7533146478371,404.0506465951144,439.0506465951144,428.69899171463123,458.1728430706805,468.6499864409051,454.25428485040595,457.5042978914162,468.3036252631227,465.1500945678905,476.8818525156227,488.3052527465039,496.6539917548218,496.4233646021567,479.9742033518709
169,out_of_sample,377.74527589646675,369.6600676603485,389.57630610591787,368.13552595382595,372.3538700238203,369.81076355933106,380.75532792439407,380.46371630821216,380.58472818683475,376.85177347449877,396.35736313234673,396.39104552319077,423.96616248577936,427.7776216285649,428.08225939972743,426.0476819617653,433.9471385573578,425.7096313366569,427.75002492320345,427.8639431207129,432.4174109104256,437.31783547809016,442.94576380066496,444.27443024709106,466.2396391399823,472.155602566537,507.155602566537,507.8535222864592,521.2783083808316,511.1136194635861,530.7246690379443,520.8646939231018,527.2469861744871,523.5450053525893,529.8731145122257,526.5859671960249,515.5364266811279,511.7341346239589,533.3162563619419,539.8581241210139,521.814223702706,537.1495815200669,524.668382995485,535.0754130282991,542.8197250946417,551.4480716221607,577.3927199485152,565.791746999887,574.3428738623026,591.9771144363559,582.9703306136078,572.5297804863978,568.5091549435838,573.0554174450928,553.3087496096394,561.0283774816559,541.3109630972157,559.4175946585199,566.6103302517816,593.3942884616802
170,out_of_sample,474.4774335276362,484.4451118495109,467.90440489850744,459.97627608037334,451.23182836536085,469.7838825696086,474.4079418082409,471.44366857261934,478.42574074759546,448.92504788497985,448.3211776300071,476.2863761192738,478.1392272089112,479.0900115772819,486.76380889227266,499.3022822986735,471.33774859821546,447.7851778531411,450.72925592834713,440.720984061782,459.0893377328608,454.6768962744677,427.59346597448405,409.8412711386681,374.8412711386681,371.5635136167073,368.92613583500594,362.9836578980594,378.08796444447574,394.86724215570945,392.4818042287239,362.5960928840479,371.2380350109395,379.0130782100595,383.3445601922567,397.08527668257034,380.77768333211577,408.9002587387077,395.4682701947215,405.9573911755335,382.33452345374656,369.31081783196584,390.53997888612054,386.88738136410865,398.6462978359678,401.9636732780372,400.4942590940348,419.58816364309246,416.27494009796584,391.34460659207724,380.09924530475337,387.8159295065771,393.3530569956522,371.41424149235604,361.27344622064123,353.12934733180975,348.0127730142106,328.7499827737889,319.95278726011617,309.75224046648276
171,out_of_sample,280.94917509872676,287.1378426794211,293.6519157757085,290.8181703354894,310.7777916243598,330.2574036727533,332.4366338982465,324.0367124844422,342.32006910610227,314.0042237841588,320.2187202823173,330.5727717972422,318.97584611035,332.6088429344771,332.2394408760443,324.59963916875665,338.08476592404804,322.88518392227957,335.05389063417385,307.3010436407043,311.300905894941,311.9147212819299,304.3589805458093,309.81372869625545,308.69974688510644,323.4654856673841,331.3075995106322,337.64531877087313,341.731375620716,335.1210452290574,330.8957955293977,334.37081729249013,331.9437844729902,347.50412409905215,348.8124267526647,354.07595926221654,334.4383841876787,347.643607996524,339.5071776850832,324.91002753292923,347.95663166050525,357.7233329745615,371.40267303904636,377.7656195997488,376.46150845709684,372.5470523443092,383.4545949407026,399.30986153203867,398.3552890610768,427.37088916688805,424.6084294709367,405.0923112424771,380.9909928685614,357.36213771825084,351.5687726222359,348.32052032665695,357.8769152541754,357.4764027606226,369.2835972455012,369.91209690222075
172,out_of_sample,390.4368506008565,386.683398898515,368.43626635969076,362.999266834374,397.999266834374,408.89033113192016,405.1841052674097,396.62047276086565,396.0236052216756,397.84431575238654,391.97733985234595,399.39816859314175,386.049903732296,372.6324762825162,377.81521268121907,361.4542281313175,371.66046967139306,371.46054109783597,345.869812035795,347.4027997936483,323.8107470494024,333.51781518458165,330.0358145750733,355.95099360616877,370.94937342738524,356.0996783401397,327.80932024635985,317.2379026512806,300.1402822116554,325.70061542793474,325.5562101980126,338.6240734565769,334.6336406808687,332.11829584493967,331.66151752981494,347.1530679901092,351.5158145695536,336.71314076088026,359.4283386940901,355.3289217082817,348.95163997400863,313.95163997400863,322.83323425026737,324.24741120553375,325.64637039796037,320.0068250024089,311.95377524054993,306.77964926492393,313.2639014607058,322.21155028317276,318.9771080459284,332.262232966363,331.1565944321183,324.0974245783871,326.87524262709024,307.8438327681762,311.1018890952857,289.51133961791646,275.1231621781438,246.86148248411104
173,out_of_sample,350.86426700531376,355.48420196129916,365.89189773919486,357.96171130723974,342.336199409659,347.7376579598667,340.27022798598904,342.3155689862426,323.5089988687709,319.978440726126,329.98776720068594,338.4708223077411,327.43381071551534,311.0781095450626,311.2988012015877,319.1532603598594,324.82571232255515,317.6554745014968,321.82501669630926,342.8579932941732,345.73001891649955,322.86594781503885,325.71075254844783,354.3261501454244,336.302678761806,336.7188240274123,333.5501279649624,334.8924893948133,337.61201953896614,353.57162734384707,354.7585933534584,372.64022715442707,370.9930479314163,366.09113309577145,356.722571333231,331.28335292554885,335.1442926925106,363.9002967311164,370.31559341311845,379.93005637138197,374.1476178211796,370.7269503433482,384.5119311800139,412.63364214407136,433.46491324522685,444.73833806141914,445.2304461728863,448.1665109726288,437.61740850063325,417.343063202396,401.56788619375686,402.265086677064,398.1771950170905,377.60501115101493,377.08248384431863,372.6244593017954,356.2045753278183,351.0220691791373,346.5287271691085,337.89580721016597
174,out_of_sample,415.31893537947917,394.52815867169505,411.19394855780746,400.54682468480837,392.69626638757995,392.384797259691,370.50441642493314,373.70719682993825,387.2517246508884,391.3527981798505,369.1082322813483,367.3749021607331,377.763306802446,351.47146407892325,336.4247398854753,348.69635034261654,352.47768642137856,358.24528857115314,384.2782158778795,390.83795477696634,400.0483869230309,435.0483869230309,432.055123109764,420.88476441910507,426.87391399456493,433.01978840600947,425.64577291876253,411.1922146449947,443.5300365542558,448.1058451396881,437.85384980005904,450.6768740319734,449.1488419101147,445.60850166166506,453.48032186846797,435.3939701132243,440.33075096806476,467.1121182763093,473.6386055470716,468.3716360941031,461.27216216810774,455.5274025412762,451.97192504860726,446.68263358999144,459.5109937650354,435.2460663201096,447.31406702587947,441.9984556738836,447.2757246736188,431.4978939308067,450.0987288666988,467.537618309105,480.9718856696061,459.76531880849654,471.37301380342126,477.04098503032117,454.5671875704652,454.22702419767376,459.33050704413944,467.11556087766354
175,out_of_sample,326.55236277841055,329.7069641792594,332.7405237804912,342.0014080554296,345.5117767341882,335.1631932046827,347.48749053397864,371.73068285453417,363.55743494294853,337.86418587271805,344.8546598296711,340.218134312941,338.38269432956685,346.169182909801,339.77968889224263,336.01576129343124,334.614088056319,355.1906431881092,355.61161764569937,338.3121875142899,321.5698887783143,323.5191076815487,307.707115671875,285.83486685493676,294.73237072801294,304.31534836817394,299.16143689366,303.2726669697839,305.9063699885209,314.3402413920881,322.8067400472453,287.8067400472453,284.43975462849176,291.6904132629856,285.9440209884394,286.4508579380769,296.96065768157,298.0936109471003,319.2044827883884,334.9822903203241,333.32239217872404,330.5497457885771,295.5497457885771,290.9787150321098,272.0329505341624,275.13016412217115,277.27035407785115,287.01233466222607,306.5657212695007,306.19794925409315,338.1237776210179,341.37809785409655,323.0350683420637,315.166062090522,309.9476082862125,318.23738840235984,304.9758897991496,300.8042274398181,298.5496635086729,292.2759722014953
176,out_of_sample,399.0327875896932,385.8675753555934,377.3825730970757,364.1830130411206,386.06022905110285,397.2894312901639,389.67130451210363,377.57703526273673,396.9655022711732,402.02913028591723,421.774981846546,420.9328909356042,428.0943854496746,432.2975726230906,423.56001394185364,421.5419957185275,404.9617488983507,411.87924443053214,422.5367268793882,436.39898368086267,445.73061218525675,443.9356702742144,465.6632593052922,478.1555781335058,497.59522635670527,517.9132402192902,516.1548450449937,521.5851574414991,532.4290700104638,516.3410849849818,500.56346057167855,482.37309752774746,480.859696288469,476.19325745950664,456.0938686633733,458.1848838511548,456.8462190171225,473.39758139820043,501.57928850605487,507.96959327185414,498.2167659727268,507.27090725558577,507.4011481820724,504.03939462913144,491.9769789326141,485.477898383506,482.9888242256724,494.2461737159887,501.4005318416988,526.9585978426977,536.3993308765483,542.3394598204213,538.0522347038053,523.5277529579514,515.5492447720073,505.75150349334035,470.75150349334035,456.63065853730194,479.06159519642557,484.2219981778515
177,out_of_sample,385.48015714375265,387.6083509753755,391.9825521644685,416.20994353613247,416.15786822490196,400.0271459686392,416.1804317921192,433.86277586705353,437.1169791831371,433.66745765021165,442.3831072858985,439.4279898943851,410.6480648915003,418.5367048531149,431.02822553075896,451.2034467560696,440.97282855473367,444.1391429767915,447.6083367867333,448.80369262258665,450.41167715859365,450.93158137387115,453.89607299603057,464.2656074719655,481.3496328161459,470.760978926435,468.3487599594004,462.43224628097323,454.5128332801724,431.88839346588804,432.2275078478295,438.9379930214635,436.7665964948793,436.6411859453201,442.49930293604797,462.2549786683388,456.3782752550163,439.9757056543419,438.7095435964313,465.07940128361054,448.8267934656131,457.92869320373705,474.1394784137286,441.02199934220897,446.76511467272775,455.2128635917511,451.47017077243316,442.42003091717714,434.1507579818414,429.5507990395827,425.32145459595387,418.4505759973591,413.6279224598049,430.2990079936577,413.2970050888458,388.81018716304357,405.70517866432397,403.0169300335558,397.5816779388003,396.02463820654293
178,out_of_sample,525.3451100477184,519.4396635627826,523.3968866260012,521.5921707610562,533.3168461417375,520.2489306125282,500.68551825363954,496.34849236045903,497.1917987815492,479.82121556418394,460.3926657003803,462.9448346531121,452.3359067107026,432.0007426726057,445.5155207650026,436.6703953440233,452.7677577981383,453.16634887367024,457.29297294244446,454.33197649708853,419.33197649708853,403.41696562233665,401.65703318627453,406.76324110837237,381.7078047949387,380.95738088489225,365.2456836638958,368.53036597515097,368.25875497535344,378.6677774093675,393.60329843199276,400.0291570218292,412.0746672674172,407.1698726044835,442.1698726044835,425.1064052535552,417.7178243628247,430.3368445212812,440.8749427893351,447.698389057328,457.15285026923146,427.9830501047469,450.2332318282766,447.378758404144,464.8212769559359,436.3519048503845,439.9438638991212,432.0548319910933,440.06451411323155,444.5035004477954,449.6281696127839,434.802985977543,434.0054182860825,431.4830796150717,438.4174201989757,452.26757813504423,454.37424104316483,436.50782900572443,438.01393233965916,473.01393233965916
179,out_of_sample,514.287381419176,504.8815130625191,500.46046025634905,516.9587721608057,519.7481047382951,554.3534318030717,556.7405464073468,552.6796255722252,552.7374859293933,556.3283736276029,562.4219290279977,591.495887590024,579.6614010803381,591.6880458948265,594.5965542614242,572.6011858654356,583.3909688147622,600.0,587.999530347116,587.8744561966284,563.7194965285206,546.09620609294,560.7686201795815,554.2387890954774,538.7155474463449,541.9279925487629,534.6142185087285,528.022715299871,538.3732796593197,522.1090126342389,509.4338996566932,511.5910195467774,525.1627566172523,542.4970008381101,533.1861367530474,546.3094142899225,535.3314221813368,560.898353038032,545.0255586821559,563.6242620332401,554.433456537778,582.6189069049025,590.8973971088373,576.6731656971222,569.3618269835271,580.2983638566594,595.0353857032773,594.0453674191348,594.6705833526233,600.0,600.0,581.8909319692627,570.5092956243002,573.8009748284235,590.8177286593912,600.0,600.0,600.0,600.0,590.665488097104
