scenario_id,sample_type,F_up_1,F_up_2,F_up_3,F_up_4,F_up_5,F_up_6,F_up_7,F_up_8,F_up_9,F_up_10,F_up_11,F_up_12,F_up_13,F_up_14,F_up_15,F_up_16,F_up_17,F_up_18,F_up_19,F_up_20,F_up_21,F_up_22,F_up_23,F_up_24,F_up_25,F_up_26,F_up_27,F_up_28,F_up_29,F_up_30,F_up_31,F_up_32,F_up_33,F_up_34,F_up_35,F_up_36,F_up_37,F_up_38,F_up_39,F_up_40,F_up_41,F_up_42,F_up_43,F_up_44,F_up_45,F_up_46,F_up_47,F_up_48,F_up_49,F_up_50,F_up_51,F_up_52,F_up_53,F_up_54,F_up_55,F_up_56,F_up_57,F_up_58,F_up_59,F_up_60
163,out_of_sample,92.63366263610453,99.11647408202015,74.93407055419146,50.52585930902592,68.82091580378142,60.993245343244496,40.16955660489924,24.718585296777803,30.185230303148813,18.669562692659866,22.052321683236556,8.350138604785514,0.0,19.94132228509855,25.515981043144222,20.843468985810603,13.544404882268083,34.05301004932136,42.33443068672352,58.389813129624144,50.21811564477537,50.92744720728945,56.55823203124089,48.85726450084712,47.51981497479619,39.34927021643068,44.936098981461726,26.4365806875536,34.4441609570124,38.794145781413135,35.94782638231064,42.241066421439825,37.13189992917813,27.750069550596123,35.36223571763762,43.58043178979881,36.478648446472334,28.175916355069518,25.614287582423117,17.886208443026874,39.237875981378636,43.668535980097545,43.87293924975853,30.814789618112115,41.16064187662511,32.598173277403305,23.459710922268755,34.27631620534095,39.69883429922754,4.698834299227542,2.490043606527223,4.247318294193917,0.0,2.245091319657263,0.0,0.0,0.0,3.9514597047401026,0.0,0.0
164,out_of_sample,75.75450352334042,73.46655563502765,59.776988080477395,84.36034499059758,66.12714324767916,63.36839737123006,36.26133958319781,40.41310764137074,40.379735704770894,35.384670753817346,22.3257050293966,22.360170727623228,14.737718267423901,12.821567816290525,40.22558784314242,42.63606886563838,50.09620977727485,43.59370291774792,32.61160578230124,32.29019779402017,67.29019779402017,63.26621006550471,68.32633931261222,56.728760101344676,21.728760101344676,10.671121454301499,44.00105483725417,52.33651896340092,75.30945777814924,70.44134648910159,37.44571103650833,21.9237849880341,27.482131642652462,30.808725695762774,30.662792543667564,23.239306369559102,36.395325984804515,29.376472548791043,33.68590873106885,36.42050304152531,31.26146883445432,18.92332411990043,12.940702905778977,39.171407863547415,54.7456779492739,69.03112018722157,58.02062829237417,37.892978470837704,53.24389749145837,65.91063913775758,67.83212481131329,62.644566385144856,42.149341225854414,54.29294744715344,70.8988390566762,61.391545057799476,50.71515064744477,68.09001759756802,59.10391511705927,84.01075802704861
165,out_of_sample,296.56606754624977,289.22750685867976,285.9321869592979,283.9221699063636,269.80982049712316,287.5328912689186,299.8998141975417,295.6203241393206,304.6042732255146,307.72486150756833,317.80245324060763,298.98215351124884,296.94289848648475,296.13035909580367,304.8613484903668,296.063222073817,261.0641919366634,245.9203958891025,245.0657240891498,245.9601032461964,269.5325769629462,277.6910271321596,278.8324510414005,278.37897316646036,293.83754051683604,285.57599418663193,283.61202115826353,268.3624074763273,288.22709215806157,293.7220772760842,283.8167511320289,282.2143809875726,289.34949167246054,285.83942689434866,278.35683819037223,269.1970065865916,273.9424731759672,268.92971326701763,262.5771049803392,243.87224040956352,244.95920848094391,242.4220803378572,237.9190034568697,240.70179294171174,251.17382462001433,260.9957412271809,268.73394023977755,265.36455633887743,257.4265796357,242.8117606571859,234.50756955445274,234.7826708863647,223.77466518322996,225.11946513087418,211.60307164010806,188.34918519400975,199.8208708861169,193.17906655099506,181.4605954058606,166.14673542769646
166,out_of_sample,297.34349638720676,304.73196827519837,316.92299463112545,308.6914981166801,307.92567270362065,295.39175592514846,279.37010255645,293.8852386114529,286.12922536908184,252.33865276996886,277.0536389608796,265.8243044380031,262.37508182553063,285.347772902451,283.3633835838241,281.076671152998,263.88224852929056,240.99457673450462,238.66516903015884,243.74450586720735,248.02186158215818,241.28420645558919,241.56781564644638,215.84687571185486,222.28921400159157,224.54889582837222,252.18014834693224,252.28486339693893,239.08749246689382,238.37736858965036,233.78817138942867,239.87408155221425,240.25057041636688,222.61131660162988,199.71091056691358,203.39162540377583,222.7552289787452,223.86609935546926,235.25226231035214,249.43159046920255,253.1666763103279,241.7637954802682,244.4981086709061,261.3971290973128,268.81559679171164,279.29103159131284,272.8153842076273,269.98243157119055,268.3202492185854,267.60151718307026,283.95293360724327,251.09250141050893,251.52003767465465,250.4070884149267,231.20607243470863,240.61081346693317,230.46781077970422,225.46935368876,251.35230039731664,265.4919314908634
167,out_of_sample,168.48537270591993,171.64376781373437,172.9485339297567,179.42563247719556,172.55831743389814,159.53509643577405,162.09330363339438,147.6790589912959,162.77697436121213,161.17366094896454,156.60776941309513,163.0782281315981,162.0091251395541,138.79640110386134,123.9363825124093,138.74430436651392,139.9186852363381,116.3767360032499,121.30630493726221,113.47668145908574,101.23368212396281,85.20546396508894,99.20447656355054,71.68749935547567,59.96205031332278,61.64382503608016,83.74090800072912,91.49492274963359,79.65057813217436,101.06152648966975,82.08979889380015,85.8045052087723,92.63349024930329,80.2978720844971,90.06417481093263,82.8697130057592,92.6017069910107,66.84737009480375,71.53703535800798,65.76754194029752,81.86339490184702,81.24766468505373,98.73687815713538,105.84345686759809,104.05833844092388,115.08570877552398,126.20252727890369,132.8092673417807,100.71704809702811,86.96120122632652,106.33868307740943,88.75544110131568,101.109897202237,111.00023439715238,100.83970133500395,72.9064585553698,64.9416821840988,94.03389279496093,81.94801070402997,70.82840787964017
168,out_of_sample,236.97599633320579,241.92312853758432,227.21778695800162,237.70555920829435,225.2333212456848,243.4868960796736,250.89918426716832,235.0522419581282,227.64516813764044,219.99471953423972,222.23299363247236,219.37731706029751,203.34047227295252,183.82084422583648,191.50717090740653,195.51448701130482,196.9920128121753,200.78225883762173,192.11739077227122,194.69328378112323,229.69328378112323,246.13722347158324,242.09950515814552,234.77230069872815,199.77230069872815,214.7340188405139,225.74649379336125,218.13290222349036,198.0889946632106,181.91525045855445,188.13682053326636,186.88605026199116,196.56833850849307,197.77854244564764,211.3131660952784,216.48721806076986,228.09035338301942,198.83478563011232,181.55394764314786,176.45302426472108,191.56698725332444,217.89440341827282,215.59510246485655,207.032981570422,179.6634219508128,191.7533146478371,184.05064659511442,219.05064659511442,208.69899171463123,238.17284307068053,248.64998644090508,234.25428485040595,237.50429789141617,248.30362526312268,245.1500945678905,256.8818525156227,268.3052527465039,276.6539917548218,276.4233646021567,259.9742033518709
169,out_of_sample,157.74527589646675,149.6600676603485,169.57630610591787,148.13552595382595,152.35387002382032,149.81076355933106,160.75532792439407,160.46371630821216,160.58472818683475,156.85177347449877,176.35736313234673,176.39104552319077,203.96616248577936,207.77762162856487,208.08225939972743,206.0476819617653,213.9471385573578,205.7096313366569,207.75002492320345,207.86394312071292,212.4174109104256,217.31783547809016,222.94576380066496,224.27443024709106,246.23963913998227,252.15560256653703,287.155602566537,287.8535222864592,301.2783083808316,291.1136194635861,310.7246690379443,300.86469392310175,307.2469861744871,303.5450053525893,309.8731145122257,306.58596719602485,295.53642668112786,291.7341346239589,313.3162563619419,319.85812412101393,301.81422370270604,317.14958152006693,304.668382995485,315.07541302829907,322.81972509464174,331.4480716221607,357.39271994851515,345.791746999887,354.34287386230255,371.9771144363559,362.97033061360776,352.52978048639784,348.5091549435838,353.05541744509276,333.30874960963945,341.02837748165587,321.3109630972157,339.4175946585199,346.61033025178165,373.39428846168016
170,out_of_sample,254.4774335276362,264.4451118495109,247.90440489850744,239.97627608037334,231.23182836536085,249.78388256960858,254.40794180824088,251.44366857261934,258.42574074759546,228.92504788497985,228.32117763000713,256.2863761192738,258.1392272089112,259.0900115772819,266.76380889227266,279.3022822986735,251.33774859821546,227.78517785314108,230.72925592834713,220.72098406178202,239.08933773286083,234.6768962744677,207.59346597448405,189.8412711386681,154.8412711386681,151.56351361670733,148.92613583500594,142.9836578980594,158.08796444447574,174.86724215570945,172.4818042287239,142.5960928840479,151.23803501093948,159.01307821005952,163.34456019225672,177.08527668257034,160.77768333211577,188.9002587387077,175.46827019472153,185.95739117553347,162.33452345374656,149.31081783196584,170.53997888612054,166.88738136410865,178.6462978359678,181.96367327803722,180.49425909403482,199.58816364309246,196.27494009796584,171.34460659207724,160.09924530475337,167.8159295065771,173.3530569956522,151.41424149235604,141.27344622064123,133.12934733180975,128.0127730142106,108.74998277378887,99.95278726011617,89.75224046648276
171,out_of_sample,60.949175098726755,67.13784267942111,73.65191577570852,70.81817033548941,90.77779162435979,110.2574036727533,112.4366338982465,104.0367124844422,122.32006910610227,94.0042237841588,100.21872028231729,110.57277179724218,98.97584611035,112.60884293447708,112.23944087604428,104.59963916875665,118.08476592404804,102.88518392227957,115.05389063417385,87.30104364070428,91.30090589494102,91.91472128192993,84.35898054580929,89.81372869625545,88.69974688510644,103.46548566738409,111.3075995106322,117.64531877087313,121.731375620716,115.12104522905742,110.89579552939767,114.37081729249013,111.94378447299022,127.50412409905215,128.8124267526647,134.07595926221654,114.43838418767871,127.643607996524,119.5071776850832,104.91002753292923,127.95663166050525,137.72333297456152,151.40267303904636,157.7656195997488,156.46150845709684,152.54705234430918,163.45459494070258,179.30986153203867,178.3552890610768,207.37088916688805,204.6084294709367,185.09231124247708,160.99099286856142,137.36213771825084,131.56877262223588,128.32052032665695,137.8769152541754,137.4764027606226,149.2835972455012,149.91209690222075
172,out_of_sample,170.43685060085647,166.683398898515,148.43626635969076,142.999266834374,177.999266834374,188.89033113192016,185.18410526740968,176.62047276086565,176.0236052216756,177.84431575238654,171.97733985234595,179.39816859314175,166.049903732296,152.63247628251622,157.81521268121907,141.4542281313175,151.66046967139306,151.46054109783597,125.86981203579501,127.40279979364828,103.81074704940238,113.51781518458165,110.03581457507329,135.95099360616877,150.94937342738524,136.0996783401397,107.80932024635985,97.23790265128059,80.1402822116554,105.70061542793474,105.5562101980126,118.62407345657692,114.63364068086872,112.11829584493967,111.66151752981494,127.15306799010921,131.51581456955358,116.71314076088026,139.4283386940901,135.3289217082817,128.95163997400863,93.95163997400863,102.83323425026737,104.24741120553375,105.64637039796037,100.0068250024089,91.95377524054993,86.77964926492393,93.26390146070582,102.21155028317276,98.97710804592839,112.262232966363,111.15659443211831,104.09742457838712,106.87524262709024,87.84383276817618,91.10188909528569,69.51133961791646,55.12316217814379,26.861482484111036
173,out_of_sample,130.86426700531376,135.48420196129916,145.89189773919486,137.96171130723974,122.336199409659,127.73765795986668,120.27022798598904,122.31556898624262,103.5089988687709,99.978440726126,109.98776720068594,118.47082230774112,107.43381071551534,91.0781095450626,91.29880120158771,99.15326035985942,104.82571232255515,97.65547450149683,101.82501669630926,122.85799329417318,125.73001891649955,102.86594781503885,105.71075254844783,134.32615014542438,116.30267876180602,116.71882402741232,113.55012796496243,114.89248939481331,117.61201953896614,133.57162734384707,134.75859335345842,152.64022715442707,150.9930479314163,146.09113309577145,136.72257133323097,111.28335292554885,115.14429269251059,143.90029673111638,150.31559341311845,159.93005637138197,154.1476178211796,150.72695034334822,164.5119311800139,192.63364214407136,213.46491324522685,224.73833806141914,225.23044617288627,228.16651097262883,217.61740850063325,197.34306320239602,181.56788619375686,182.265086677064,178.17719501709053,157.60501115101493,157.08248384431863,152.6244593017954,136.2045753278183,131.0220691791373,126.52872716910849,117.89580721016597
174,out_of_sample,195.31893537947917,174.52815867169505,191.19394855780746,180.54682468480837,172.69626638757995,172.38479725969103,150.50441642493314,153.70719682993825,167.25172465088838,171.35279817985048,149.1082322813483,147.3749021607331,157.76330680244598,131.47146407892325,116.42473988547528,128.69635034261654,132.47768642137856,138.24528857115314,164.27821587787952,170.83795477696634,180.04838692303088,215.04838692303088,212.055123109764,200.88476441910507,206.87391399456493,213.01978840600947,205.64577291876253,191.1922146449947,223.5300365542558,228.10584513968809,217.85384980005904,230.6768740319734,229.1488419101147,225.60850166166506,233.48032186846797,215.39397011322433,220.33075096806476,247.11211827630927,253.63860554707162,248.3716360941031,241.27216216810774,235.52740254127622,231.97192504860726,226.68263358999144,239.51099376503538,215.2460663201096,227.31406702587947,221.9984556738836,227.2757246736188,211.4978939308067,230.09872886669882,247.53761830910503,260.9718856696061,239.76531880849654,251.37301380342126,257.04098503032117,234.5671875704652,234.22702419767376,239.33050704413944,247.11556087766354
175,out_of_sample,106.55236277841055,109.70696417925939,112.74052378049117,122.00140805542958,125.51177673418817,115.16319320468273,127.48749053397864,151.73068285453417,143.55743494294853,117.86418587271805,124.8546598296711,120.218134312941,118.38269432956685,126.16918290980101,119.77968889224263,116.01576129343124,114.61408805631902,135.19064318810922,135.61161764569937,118.31218751428992,101.5698887783143,103.51910768154869,87.70711567187499,65.83486685493676,74.73237072801294,84.31534836817394,79.16143689365998,83.27266696978393,85.90636998852091,94.3402413920881,102.80674004724528,67.80674004724528,64.43975462849176,71.6904132629856,65.94402098843938,66.45085793807692,76.96065768157001,78.09361094710027,99.20448278838842,114.98229032032413,113.32239217872404,110.54974578857713,75.54974578857713,70.97871503210979,52.03295053416241,55.13016412217115,57.27035407785115,67.01233466222607,86.56572126950073,86.19794925409315,118.1237776210179,121.37809785409655,103.03506834206371,95.16606209052202,89.94760828621253,98.23738840235984,84.97588979914963,80.80422743981808,78.5496635086729,72.27597220149528
176,out_of_sample,179.0327875896932,165.86757535559337,157.3825730970757,144.1830130411206,166.06022905110285,177.28943129016392,169.67130451210363,157.57703526273673,176.9655022711732,182.02913028591723,201.77498184654598,200.93289093560418,208.09438544967458,212.29757262309062,203.56001394185364,201.54199571852752,184.96174889835072,191.87924443053214,202.5367268793882,216.39898368086267,225.73061218525675,223.93567027421437,245.66325930529217,258.1555781335058,277.59522635670527,297.9132402192902,296.15484504499375,301.58515744149906,312.42907001046376,296.34108498498176,280.56346057167855,262.37309752774746,260.859696288469,256.19325745950664,236.0938686633733,238.18488385115478,236.8462190171225,253.39758139820043,281.57928850605487,287.96959327185414,278.2167659727268,287.27090725558577,287.4011481820724,284.03939462913144,271.9769789326141,265.477898383506,262.9888242256724,274.2461737159887,281.4005318416988,306.9585978426977,316.39933087654833,322.3394598204213,318.0522347038053,303.5277529579514,295.54924477200734,285.75150349334035,250.75150349334035,236.63065853730194,259.06159519642557,264.2219981778515
177,out_of_sample,165.48015714375265,167.60835097537552,171.98255216446847,196.20994353613247,196.15786822490196,180.02714596863922,196.18043179211918,213.86277586705353,217.11697918313712,213.66745765021165,222.38310728589852,219.42798989438512,190.64806489150033,198.53670485311488,211.02822553075896,231.20344675606958,220.97282855473367,224.1391429767915,227.60833678673328,228.80369262258665,230.41167715859365,230.93158137387115,233.89607299603057,244.2656074719655,261.3496328161459,250.76097892643497,248.3487599594004,242.43224628097323,234.5128332801724,211.88839346588804,212.2275078478295,218.9379930214635,216.7665964948793,216.6411859453201,222.49930293604797,242.25497866833882,236.37827525501632,219.97570565434188,218.70954359643127,245.07940128361054,228.8267934656131,237.92869320373705,254.13947841372863,221.02199934220897,226.76511467272775,235.2128635917511,231.47017077243316,222.42003091717714,214.15075798184142,209.55079903958273,205.32145459595387,198.45057599735912,193.6279224598049,210.2990079936577,193.29700508884582,168.81018716304357,185.70517866432397,183.0169300335558,177.58167793880028,176.02463820654293
178,out_of_sample,305.34511004771844,299.4396635627826,303.3968866260012,301.5921707610562,313.3168461417375,300.24893061252817,280.68551825363954,276.34849236045903,277.1917987815492,259.82121556418394,240.3926657003803,242.94483465311208,232.3359067107026,212.00074267260572,225.51552076500258,216.6703953440233,232.7677577981383,233.16634887367024,237.29297294244446,234.33197649708853,199.33197649708853,183.41696562233665,181.65703318627453,186.76324110837237,161.70780479493868,160.95738088489225,145.24568366389582,148.53036597515097,148.25875497535344,158.6677774093675,173.60329843199276,180.02915702182918,192.07466726741723,187.1698726044835,222.1698726044835,205.10640525355518,197.71782436282467,210.3368445212812,220.87494278933508,227.69838905732797,237.15285026923146,207.9830501047469,230.2332318282766,227.37875840414398,244.8212769559359,216.35190485038453,219.9438638991212,212.0548319910933,220.06451411323155,224.50350044779537,229.6281696127839,214.80298597754302,214.0054182860825,211.4830796150717,218.41742019897572,232.26757813504423,234.37424104316483,216.50782900572443,218.01393233965916,253.01393233965916
179,out_of_sample,294.287381419176,284.8815130625191,280.46046025634905,296.95877216080567,299.74810473829507,334.35343180307166,336.74054640734676,332.6796255722252,332.7374859293933,336.3283736276029,342.42192902799775,371.49588759002404,359.6614010803381,371.6880458948265,374.5965542614242,352.6011858654356,363.39096881476223,380.0,367.999530347116,367.87445619662844,343.7194965285206,326.09620609293995,340.7686201795815,334.2387890954774,318.7155474463449,321.92799254876286,314.6142185087285,308.02271529987104,318.3732796593197,302.10901263423887,289.4338996566932,291.5910195467774,305.1627566172523,322.4970008381101,313.18613675304744,326.30941428992253,315.33142218133685,340.89835303803204,325.02555868215586,343.62426203324014,334.43345653777806,362.6189069049025,370.89739710883725,356.67316569712216,349.36182698352707,360.2983638566594,375.03538570327726,374.0453674191348,374.67058335262334,380.0,380.0,361.89093196926274,350.5092956243002,353.8009748284235,370.81772865939115,380.0,380.0,380.0,380.0,370.665488097104
180,out_of_sample,212.78509340979122,222.2698811990707,211.85582821973185,204.55428719272248,191.33893784661444,209.5551547277429,218.42305630212576,226.89296356162998,244.35392345762426,279.35392345762426,255.42475800288207,245.08748587060256,236.46103469215922,224.54955997880154,209.46339451234957,205.26825161557446,188.23579960152279,192.92639274704658,193.6501692470472,200.38457055373834,207.4927688766739,215.93486482464738,210.70713970911305,240.4031473459844,243.68518297673376,217.61039643998663,203.5771359992596,179.21009415287017,179.4527789609885,177.74750582424184,171.18954605364945,199.34251162725667,207.02827186433342,217.19364892458208,204.15862009339264,190.17059161475845,190.68586860211582,193.10796855724698,167.1196066176446,164.5953082977511,164.79231745798018,161.7802291371844,150.3927633643309,142.83927081743497,140.36324210741583,141.63444243795652,150.10152459366446,165.23351146297665,161.11264333359514,154.72645658798012,160.85363601746042,169.4054648472124,163.32665878158798,174.39216745911438,188.10636223529798,206.18997275451943,231.08646544859693,218.9566395073648,219.15121443801996,219.3091021906812
181,out_of_sample,192.66910140522248,182.9669008627145,165.77699903552673,142.44359193411128,131.76471856881426,139.9921436572472,126.53424574498194,104.85597114484165,92.12905679311262,86.74139034805222,81.9043732307793,80.09987251538058,94.5563613601069,112.04592349338776,140.12239856883826,117.37369613505831,105.39132125034962,115.1701134491862,108.81367643183586,120.86468700972512,123.76427503133272,145.8731339718479,160.4711595669055,175.32539233873126,169.5591898170195,168.1947379734637,163.92118956752074,142.83869955642206,163.44346913335954,173.8788914571645,169.0485117200314,187.312806824471,178.48765977001085,152.753777211637,166.8569537521476,148.95711048852365,146.21625396978789,149.10197654076052,154.49849136710316,166.3761061539563,174.50802612170145,182.20652149356982,171.13599654477895,175.25540634652617,154.17770676582467,176.04763454416428,156.41172701070917,151.56156926812037,133.09732992174537,122.87500191962624,123.06299973567496,115.66038635645094,131.67983397048965,134.8564481939688,128.3757119847685,126.50556496513184,143.5813713639149,156.30556372989741,140.36277121368164,130.83364721572718
182,out_of_sample,298.23475411573565,306.2446897542868,303.0251891006393,312.500008227643,298.7806312698583,285.49480153515174,281.9772320490402,302.9431579542601,305.2286807257949,301.37355939047404,322.9914914073671,318.97435331451754,350.2606186365215,343.10265490583106,328.9384526963129,326.60938504838657,323.1222053966683,311.81412572777833,346.81412572777833,351.27489767705185,357.774391708454,351.30808196853707,343.2207105821052,357.578527562153,334.1167427458963,318.11664012683116,314.6543210483254,333.56898332720573,328.32574570563304,334.1518675074718,334.5400690189051,352.6876868000204,330.5015645450395,340.8050493971584,338.02046438076206,350.9688430956338,339.4988936102294,339.8403965883091,338.4053026355315,324.3712060370457,306.44542385578814,298.3196647897041,300.1387005956341,289.5419294553712,284.92089957298174,258.51973661021174,253.3306377234395,267.6608507761896,277.53337533977077,276.3164682213908,279.72760637158905,268.13196083327085,290.8741023993505,319.82277749054515,322.13030832042875,357.13030832042875,347.60775511893394,330.0926457579686,320.157913200651,317.08504948960115
183,out_of_sample,107.17815837837458,94.02427999243594,78.68876834341143,101.28636326575423,102.69898475781321,93.97377618956733,85.27425327990767,76.18652957697208,66.26110328233028,48.29703404587906,27.291148414791934,24.56108712763006,16.26012494314446,31.760354939350606,35.863428085087435,39.57787560617919,29.174189900416877,27.47979207949723,32.533807530337384,42.56054788631485,41.24606231505771,56.35379522559663,56.46564555030784,67.56550520955534,60.70757428930722,35.33133715734624,39.08836298960557,49.2428998736583,57.29776251896425,63.208375779088385,58.32815825571856,47.03371073548027,54.75790650209319,60.728170328869055,52.87558305705551,68.40752170574433,56.04740450207794,47.87807719900337,70.78803017178666,82.94817730006145,77.93604701758716,81.95937695259687,84.12646837593059,49.126468375930585,36.43583308330324,35.723980443773286,30.731419771942996,34.19085567956887,50.003608060839724,45.50210707568476,30.694939929964647,35.24286314911927,30.670136479170026,28.485247467663385,24.400415399520284,55.78614459967406,24.41628494570284,18.97961030184581,18.927963942768315,7.991969050809416
184,out_of_sample,183.1618769670577,190.44496721256183,198.02046760853545,192.11947012905983,203.8665500395615,190.47069240883968,191.996748262954,226.996748262954,191.996748262954,195.26080621165033,199.06352710395487,195.87028050913403,193.00701085419,194.28674767845075,190.75870182194734,193.86641802544142,187.03986814400486,215.35336760646396,211.82517520030103,219.79973490704708,210.43322950924204,223.49723193485812,233.76578095777683,239.6354242692272,225.25272928216793,214.71908671427866,238.3255085147252,227.63687660677567,236.60950698975074,223.3841083672125,237.50147366563726,227.8919106606739,214.4072802351139,204.4344855613573,196.68124920810294,202.346676177042,203.318048062971,187.98586294419135,187.59460475100786,171.5855850489325,180.5953881589462,192.1720287431599,191.83676600346882,195.63991364536747,220.1696511946692,217.96320930117952,204.74359800046705,212.8523313035961,196.99517858288124,194.04721309706002,185.66135245189076,175.8358747869666,172.33464844794344,184.93312701494057,200.41249005147915,213.37937213474856,218.08832938254636,214.4802975231192,181.47074758751978,186.6180014934016
185,out_of_sample,224.98046888746728,241.9557326031097,237.42264874309728,213.7351716547206,213.48929208403638,200.85536875694117,196.06259561564684,194.92036684005512,171.04123581583787,148.42201906534837,155.17095476270572,147.8528930163302,112.8528930163302,123.84070952884412,127.65388610268349,117.6596385661727,99.22401561135734,110.92532615975807,115.8162348756041,149.1726668331811,155.05530721533023,160.48315119299843,158.14616017147853,169.58102231228958,178.3322151297637,195.85636524967646,188.55784438875446,182.46213976753899,175.75469537477125,186.82591947127707,207.8031616354313,201.3793947313411,195.4325625422378,199.829643676415,196.38898267623438,209.71773382019285,178.19285175152618,166.61898109468967,155.66515241922946,123.18016824582344,109.68923002466016,96.8770444028172,94.06157923955357,109.64310172279727,106.21225260612744,91.7808605223313,90.98349694534187,105.67192764552078,92.00850421991214,79.26045584501185,87.08014127485097,83.97863565461978,93.04342132455241,92.85236623941825,102.67565731267217,88.18456371610318,88.01537860506744,85.06571840398323,68.04324546652538,46.15455419636373
186,out_of_sample,208.83577075841038,173.83577075841038,198.0540052824831,219.43740969066357,224.9368690576723,226.82848050085119,205.1062204658851,202.0360210223754,227.12950732002992,228.96933129476992,221.06428076780338,196.4512915277528,215.77557171598409,214.7943985015969,190.2001245545173,177.26040500551568,159.37487276250187,157.53046340253428,160.43320897711374,153.3881700772144,164.26682242803076,165.37005379464495,180.24242718845477,175.24171009532472,210.24171009532472,202.3388679666893,189.69224808210708,175.32404038076646,172.37087020900617,148.29736493688517,152.4212447504745,125.74699197656719,128.0103849133684,109.09286049601945,103.75475279269813,112.21831838055118,144.47484595482013,129.38283866388394,127.27839437191449,117.14577292505692,104.9675884092058,94.95796178963218,106.49489244854931,99.662110349324,131.15248812511595,136.9761977076422,122.83604845120516,117.70217590117409,106.47631804061422,117.67727918186819,94.73436398995466,75.96104466385333,67.67939900136537,77.24065410530193,94.50349795282074,113.83108862364054,121.24830990290599,120.08785639389373,131.2126177662896,115.18960912224566
187,out_of_sample,292.3329165774719,308.61290482390064,320.4025308702144,318.6289317259923,292.86316797469556,302.88300074392225,304.93249111082605,310.87340663987834,337.9788458441135,326.4314830306844,291.4314830306844,276.6831189413478,283.4877498970973,283.86471252156986,266.84580670718833,246.9697633427183,242.00523712127477,224.5599117429295,231.84877959849285,226.08880315772507,217.30915277708112,206.69328313615904,210.37700130828733,210.97353044092785,213.80093221900415,216.3227444322855,215.3120069199316,200.84817875151833,190.62285697728066,185.09740830533553,214.01014163857207,195.1264331527367,189.2607621063002,190.63650094784703,186.38984240203212,201.42541598216042,197.1064449551203,193.8228653670118,205.22766455764025,230.5776278384975,250.2826050737741,248.36945069624608,247.6762517319924,248.3303211589713,250.3883128774475,238.52543927657808,251.63775246055422,254.53028024867325,253.90229360525888,236.10625833343187,236.97826525230045,210.47329300720918,202.33020219075792,194.44683430004915,198.46476700327582,224.78266735250997,232.78937187182612,253.0670008887247,262.0999713121748,277.8507201678014
188,out_of_sample,113.14331544117158,138.86672889799684,134.16357974743477,160.83442274433736,161.33249342212213,185.8841677959373,184.57798670078841,186.41279626543445,191.52943888243414,226.52943888243414,238.44743693026118,228.5457335109407,242.1117036948027,237.04604817562193,230.189545615005,242.90996465349457,243.3451628822907,247.24522568545598,247.44101879157006,252.15318256404612,258.1027051281522,230.98516807027636,240.31718543080984,226.5689135531856,206.37672565535388,205.5589682413323,206.73470228773465,197.02561598372273,208.66006199107437,189.86960966188167,184.17239717906585,175.98415929000384,175.3319375052531,179.23603749031446,165.12553619558486,175.26549367997205,176.14752683665785,149.6602792902911,122.23999912473266,122.06752902372233,118.97398657471336,117.5261049846685,117.13435059324547,120.292188346388,133.55928288426418,118.00381427141838,101.59621197080725,86.28967796038387,90.33451130074576,107.763774601796,101.72502246644285,66.72502246644285,42.8691223898976,31.206608270753435,23.39840384582044,17.680963064254257,18.221098785987095,13.856650154472845,28.54740470208054,19.083162422541392
189,out_of_sample,280.3111618289886,277.67570329203863,282.18078245871754,247.18078245871754,280.9381990136731,288.8679204972378,280.5280746414501,307.5112512146733,302.6472148278666,304.50248622945946,297.68286488389265,320.8107506080994,319.34096471981707,321.43374213017023,338.28669227252647,346.4786446769815,345.71777176510454,361.263245378109,380.0,380.0,380.0,380.0,380.0,371.6112317095391,367.7147858735758,346.19058458580287,329.6164345088432,322.3672344710716,321.5841165542257,346.3512831150074,353.8551823839605,341.0860832413034,330.89435644620585,350.140838011435,365.9133828922437,366.3074816353826,360.11211111783894,375.86117081770396,361.95459104355837,367.4430166163637,380.0,380.0,369.1414672903376,374.88662912773907,368.30650706152426,348.7888852489765,358.60338962518597,374.2530712328821,369.90037782386605,364.61907838651825,351.15716291081264,349.05806450426667,341.184907143342,327.0304495294964,353.5208131550909,360.051712589584,368.06524410199495,380.0,380.0,374.216460660846
190,out_of_sample,157.28785128586753,173.02190151696453,171.70222575742872,147.09402827843587,126.55539484296202,156.36485441135818,138.34093827352177,122.98594017515683,148.7027295716552,183.7027295716552,167.30079676810044,162.145311373068,166.92708908623513,191.1288561079134,177.3128570099181,173.87896716672856,184.76169323159297,190.8484182741256,185.58223327690422,183.70871177367962,164.4601704564999,161.12573804085457,157.39631318072918,160.64669163549678,152.87211057203058,159.47364988766253,173.65167133714016,175.82768192449868,180.75227164208752,181.49644650817766,181.49762801145744,171.3958155418576,175.8267352052839,174.46472282749505,203.76907915252337,225.79604778717675,231.19789952296776,220.51509858724103,204.9413379794732,221.61733932271727,225.29582847477718,232.01783612225972,207.593632304621,220.57777104643554,226.9396557814366,211.3936261996339,204.79227889533462,208.48431975632587,209.2188549333133,205.12845833206353,203.67962257914007,200.15193928424367,202.2878144536782,222.8887020755824,187.8887020755824,184.5727983724468,187.04397227166106,191.18788812728047,185.98108398878242,161.3869790340823
