scenario_id,sample_type,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60
57,in_sample,442.71681797965994,455.2652534061299,432.2800767364147,409.85222355152615,429.9736179613594,431.39063308196097,432.83647415288897,417.182334559391,418.5932787646942,402.5501528079329,419.16633909261196,454.16633909261196,460.9415138439266,452.052264447465,417.052264447465,393.4697668438722,415.23783247825213,400.8291466724571,395.6374583288459,404.8120219729544,425.5640791640195,422.7698622677258,417.1045260924013,418.10722049155083,409.3202910586018,401.28682221250045,407.0531438579747,409.6472251076575,439.4896993994777,445.6335828323737,461.7496205056873,446.7516280315634,454.1038300919872,443.9820912395724,449.51843692572425,459.157641299332,459.8558051153526,493.55836521599974,513.5500819835181,530.0315166431254,540.7315233363056,565.4185747845262,545.3010046199572,564.4849682718253,550.607547903832,542.7068002368978,550.5662944537612,567.8313767709113,551.6813039273638,544.5056756398756,545.871124654894,543.2620005891539,555.2184494464465,590.2184494464465,596.0889393658088,585.7961892315363,567.6450726025904,563.0915178123919,549.9280194079888,556.4737164956448
58,in_sample,529.2923912154778,533.9435458216992,525.2425593257868,514.625610185746,507.8381858707692,518.0529497576285,504.99248420778014,504.23431610866464,498.9331281251139,510.4115989237201,522.2825034808799,496.5885583167743,511.2200901794747,502.66950748905134,505.9775982694048,492.83287590403864,498.0287603419756,533.0287603419756,534.809078199966,528.371210152917,525.1209528674594,504.55453346612717,524.8400194724296,529.2203829787821,514.5358122906123,500.30735622880974,500.5213095368933,513.5692450436321,497.4553863213145,513.0431171074549,511.7602473800583,498.7368399899589,492.18917401793726,516.6689282977532,497.2339415861184,486.9874402028724,500.3236103877613,503.35400899611216,492.27663754049945,505.783742849607,519.9558831139756,524.5953524732287,516.0218002470594,509.60553556937845,513.5910004835561,495.22399362656876,513.8129819624323,537.615909203894,534.3125413061302,539.2980042001616,555.8992328000521,583.2770845399998,600.0,575.7024748129769,571.2847231763916,578.2943586971567,571.3753165405296,596.3340509710947,600.0,588.5769780223778
59,in_sample,379.8940808331681,373.30184651714745,367.1406003689276,394.79540401876494,373.4334062605075,378.79360215570813,364.8663008356816,377.58196056542414,381.75999787187504,387.07081876040365,373.842364113972,363.12413332793545,376.10564043077784,400.8968085349637,407.62111797610237,395.0572278853023,399.80236719977125,433.7869758204978,435.2208951705625,455.6866672020729,445.3220560803309,444.7328513574215,453.4067642431791,458.9693605588592,448.23991903730297,436.90667463747457,450.7426562809118,467.4243676580138,488.5943774717207,513.8494042372608,515.7340763457772,511.3772869265349,530.2911600694334,540.2741300153557,526.5197563940094,512.0488570767446,518.935879895733,516.454034634957,516.0840152685872,531.09948237453,541.7260024043205,560.3442278821785,533.3027223929514,536.8502932340482,546.5759325476091,525.2037305539816,516.035191575642,504.26839930303714,504.572173697876,527.3621292595928,555.6783809249015,544.2783551818756,551.6501566887856,559.4733266187781,564.9000874199845,570.4858023063338,574.7381973406524,598.3641790319423,600.0,585.1578454336243
60,in_sample,538.6518721356981,521.1894275599798,536.881196679624,527.5764326787403,532.6247161659361,513.1551201462825,533.2969968993117,531.2806096585463,535.3411752093158,567.9020922956594,589.132253703911,584.8403350058923,576.5352524177073,571.9776222564338,579.1161977351054,577.6430598555932,572.1096418255446,592.6501793354712,591.0512408505815,600.0,600.0,600.0,600.0,600.0,589.8554452787519,577.9028161625281,584.3386995327379,598.1784449272524,598.7420359552589,580.7325292640871,561.6889121360366,541.7090025054292,516.9622929242779,518.4950879565371,534.2457028604495,534.0578818435022,502.41207524077225,499.7414287960886,497.4622428432321,526.8062253463883,506.4062945655145,500.9368081291257,524.8187456567496,531.1184424356012,539.0048254648311,540.6090075831654,545.2282171243671,556.1147505482667,544.781942083768,557.0747621884827,537.8527199520852,542.4498715717267,544.9522450577352,536.3241418230457,536.0065479684866,527.2909858311689,512.2871672551045,507.3365608725134,491.88071997731015,496.39988447461565
61,in_sample,334.15279855330937,325.1403345995819,317.73379563363494,314.60773952487915,292.2643392903921,300.59834413512465,309.92636609030865,317.04362064055994,304.8583892004848,306.0695402715069,293.4773769175397,288.8210236667385,318.9695746471308,320.3093099334784,303.683937869658,306.2086326389528,287.28348967406646,270.4973441788563,255.92162027557322,249.70128794483364,262.81885388308245,270.9164286553182,278.2383632507808,262.8534193325132,255.27501835641414,259.0830338527788,250.286554057341,246.3894238931256,252.5684455885449,247.68562805172667,250.85046229915503,273.148660683429,270.74263749761104,287.25336683367993,295.08454777598297,274.54315986716824,259.1132414574789,247.44289909450038,235.4752102574414,234.21115381194602,242.81617048509153,260.38838831895765,264.7028395611088,258.4633257763639,229.31194836554565,230.30020242138838,230.66098513311826,233.22198768266367,262.7093518505103,280.0777034972133,291.0685563527131,277.59947653171065,270.41755004295624,269.0897255459572,258.23402580981224,265.2405291596039,270.23725304862376,255.00094394585807,271.7563778732038,273.18872254652786
62,in_sample,291.00825715838573,307.7592358529938,320.13786419497285,328.55956422778775,341.518588927305,313.83668677216195,332.79038442726545,338.27925405943785,352.43019343551816,357.85045834314724,358.5354058886694,354.6810769156006,359.82109819200747,355.45662746734376,367.60689286825533,345.3964998445245,337.8144377794046,366.44196325807764,357.67683676806416,354.33526464517547,341.9791315782744,346.68097099867595,336.3732625366852,333.77470944938653,345.65884095387753,335.8761530904701,346.9167087601832,358.4279191780282,373.1973045040983,375.1648784329509,410.1648784329509,424.92835018454,429.4766369262356,417.2136951290913,415.85486736685334,435.82344504345383,459.7569296622216,480.4535370683848,491.44622936259947,473.86698647446144,480.6872519240208,463.30761863127884,442.48302192394823,445.83124350802956,453.15603576980607,465.8033151485373,472.76322251394265,480.20542631434114,466.4202901244479,464.95061653886256,443.8509815399797,415.803813728377,426.17281166618005,415.6290701531066,427.84404918310935,443.3609152734299,434.6904727287051,442.9548280524793,433.6986338518883,407.85632960711274
63,in_sample,385.1118786459167,376.0929631405064,384.3348090355185,378.08983773709485,391.8125099405004,395.7489342595091,385.9831333671608,373.8599749935088,350.79502680684465,354.86529129698016,349.9010656354611,316.6903282425719,309.1903200238003,296.575843614231,318.6353299046203,294.79642933811397,274.6175181418372,290.157093145317,309.1517773498125,298.7220162076535,289.87281468832873,298.5001102400751,265.9207130828408,239.864001499763,235.93373388785304,257.6322018136608,251.53198057932644,252.94509566361862,268.8181454795148,298.31453174540883,290.23865312133245,290.0029389890645,315.5117120878643,294.2009222351843,308.5870572229378,294.3306397698802,295.7652529093244,292.3685862457205,278.9564238359033,265.19299684868747,269.06279794824,283.00034854251754,281.1840416978785,282.16562592014355,290.1620628482182,276.55940002603677,286.91509514381767,298.38589850265413,333.38589850265413,328.12043983482,321.7072946114662,332.47281681349864,343.94027517826856,336.4490550309946,330.8047775539739,338.3806092890265,326.79442991874123,321.046954086531,322.3012528296891,336.2443944172007
64,in_sample,334.75708838940477,332.1129244991421,343.41228411831156,353.69141310467745,369.7473376767781,357.9786057764801,373.03750139438415,398.8876593071443,395.2659575977583,395.751842537748,388.42358954302586,383.57348201243445,407.5334011974893,393.47411783166643,380.28445432575563,402.8370674355569,411.58074539799395,441.2659288845893,434.95978795502737,436.7277238763533,427.478246663548,429.48446302461576,404.6471092626355,414.2364730558056,418.76511022469833,417.9593449501755,412.4942444057802,399.9676885826268,410.15566935108546,393.7604095512378,400.9269523199272,429.96927184725956,450.7665726882797,429.6947814908906,422.18044864608436,428.0807590138591,427.0968121056582,407.50513204970434,412.89955537033325,412.75931883870504,439.559874559158,436.01467272251375,452.366720117086,434.62748247326635,420.2353523027152,430.3386197400481,445.51085066855137,432.1073525035099,432.44443619428466,413.1023277648776,410.5652501966009,422.28216919533867,416.19275020743265,412.70626432421943,396.8891287480747,387.81211095732573,412.42566378432645,413.4466122683663,399.41430353525794,395.00749623640604
65,in_sample,399.3928120278711,409.0348698184448,401.5398465726517,407.26738936047224,424.87901750252354,440.8208287456987,432.91700503565073,412.07435039957124,393.6333384452167,389.2691742638451,409.74161412986535,399.5433783598862,391.19478841775526,382.5580330440988,375.11380189605745,374.9566260788447,357.0359236351201,372.2169630236974,370.1894679315624,404.89735197771705,388.46735799801684,410.72548440356553,430.20431997537634,424.44074385153726,418.9098952623711,406.01172583655256,393.27422588319877,393.26574258635077,393.5554863657998,371.1225126286235,403.2315871551856,399.59835115490273,400.51692303594336,391.74959896815517,388.0114654208695,383.0011718634506,382.96014590189696,382.75588715590334,394.0240160354783,397.20509515486117,407.0650574404542,406.92770593517815,410.16524170666065,406.78696214909485,420.83052642982193,425.3472404430449,423.1341924798643,420.5034505961458,418.9740998186878,419.4003147501663,418.6112593331014,410.7874761601423,421.496083933898,433.08914782957237,458.0631435601828,449.61232761115616,458.94246976328566,432.2145473353281,443.82115024563456,423.42900063553395
66,in_sample,384.5341338252514,373.9956325618657,389.9865942554488,388.2278236831394,382.71016734595094,374.6529570480929,370.8940686870442,376.7509312083849,379.1702808772129,378.6122446136691,368.65234476237157,357.8839161274219,351.4316761713057,357.8755361415557,367.14717440234136,378.3057931589136,378.2852566493703,383.6551238222198,381.29681395385904,356.9046420808619,353.8816670273103,348.62709427230175,334.080461410295,326.13694294975573,328.0282227498294,312.16276775023834,302.211771150417,323.88239936815506,301.44451080583076,298.8799605713313,282.5516294506341,272.0287142810686,269.26039306641496,255.4343273496122,263.4693559647422,282.385464641556,294.16895854699425,308.5135421950864,289.197242688683,285.7942483832151,292.33814332616316,304.5348161237667,329.0817580203042,344.04831230310947,356.59915303454386,391.59915303454386,392.94748017704603,388.9006620416641,391.38367269291035,378.57293411329516,379.51980711404445,355.3438764011597,347.9306098892104,346.3159355402921,359.61082961223474,375.16609723364377,361.67545832712864,390.73992640261895,392.81715510077197,396.1777846252027
67,in_sample,303.3803154297354,280.43452841576027,263.23977845815773,239.7283303855836,240.77882405696474,246.15322531866778,232.63916597919692,234.71003673792498,255.27595016517694,282.68371295803826,293.46945786852734,291.0216908131105,301.3551502273781,320.28048999886954,292.1792960698017,312.9282625989515,305.30404711064864,297.8145657415238,292.8455741253209,297.3267520681815,281.7691925163988,277.78179603072545,285.1356769216959,288.1956744115318,293.5270776125924,288.99151563925517,298.7034549737324,313.4932806817724,327.44343105205036,333.42997431185427,346.5744708339858,358.769319011592,393.769319011592,410.82225799227393,409.57984007938,396.81633005652384,393.16036648989626,388.5153785114966,395.67529445965874,385.87170702700854,402.5621874282942,383.10830534576,360.2529534373302,358.3613293263753,346.56550263763813,328.950228681858,320.0312493117902,309.37044770468526,309.51232834196435,300.8257373055647,293.2778562900637,293.2097362349656,307.4091182252615,327.9995547421046,330.06830061688146,333.2259042796687,330.66128603752696,337.39876671835407,342.861837766532,361.4237053297698
68,in_sample,388.3912358346701,412.5741388329687,391.10007916414276,403.1936713559174,398.5943182321969,397.735777390593,382.9951982407377,378.3128118277554,396.51343615354085,404.6706095413688,428.922972017108,445.4067384627957,451.5539519678098,475.9690353341589,482.1149395564951,493.7067740316539,489.554780682168,490.48642210419683,480.722488577993,494.5766636623209,478.0804129387128,489.0333177325601,486.36420292748784,502.7616622360303,513.2738280782679,538.7628742853232,548.9937199612642,526.9851563821188,526.047811961544,509.63971126521653,502.3837934720887,523.5409915379628,532.4664648905306,522.6814388904281,508.48939576026254,508.9483450605302,491.9165029691944,482.52053908564227,486.8886716873597,503.06304019285346,511.5857008039956,479.5076476836222,483.7687818900459,484.777251915302,490.5717159105197,513.1986514536366,484.3133155783702,476.03786762569473,484.3105561448017,462.1682345524465,482.8315212251956,487.9885138030048,499.8406896048125,491.84747834350736,503.24017000303434,518.1987717868809,521.4590640688012,524.740676566583,528.5254819165272,516.4386482101758
69,in_sample,509.6791073437959,529.6366865569902,541.0060335345746,527.1807846166929,536.6784248708458,545.6426580181661,534.3577133968442,546.2418363137404,543.9965634105066,524.2572145503044,530.6300526952244,533.6675182258277,530.4800314172262,529.95568822746,519.8884915230215,528.430318576181,527.822009693056,530.1522935083311,535.1522804503353,518.9880818483667,506.46811954201803,475.5288971073911,483.43528872625683,466.4643483938021,468.3203243323412,473.51415948149497,481.94709922599026,465.0908624322854,464.17859977831574,487.5625256693442,511.56293118912464,525.3854545055019,530.1103584489657,516.0388690051304,526.0995717606052,523.8872745581493,531.7346704119692,522.8748620440396,520.4537984642806,522.7518615053505,526.1997547862645,533.111872788708,525.0031430053593,506.1971606758165,528.9441512344137,563.7937096007406,570.0575995575739,551.5217102313524,540.6969785955521,547.8246245622656,566.6002431258037,549.6197742422177,547.8791147503331,550.6221636525487,562.7262619705509,557.9158466489456,536.0224409704387,544.7192068027792,560.4663503151766,559.3100698507443
70,in_sample,307.6165365778732,320.10976382103354,324.5193058411586,340.3592470281968,342.99228350838337,345.7988316034509,347.49619922892947,319.2407820277341,318.1152045130519,308.7596964706879,292.1494247759921,312.2256807623454,319.2845860218278,318.86695088860415,310.9597039731702,315.10607815797255,328.9861834644177,317.4086616547605,317.34106444288796,329.49399542680436,302.38997961962656,301.5840029459509,295.57392375828533,293.70030574971486,286.6775059605082,288.60425043341036,315.5350315193284,311.0001168843287,315.0840710116462,343.01052086937375,335.31030277215797,360.7157576571635,360.790279749943,385.736826912052,396.2396426613004,400.5391597374543,399.6203301910421,390.8837500327332,391.94483173223415,404.5078921585145,404.3243321245611,399.8916128536951,396.3806573752063,410.27532996536905,427.427590336767,418.08748314400987,408.727253139745,414.0382780150846,435.4237269216861,451.46759123806197,433.9416602675432,430.2445966876572,417.216146922004,413.47097161519036,435.93271155968534,416.0163024767231,393.3521883708005,381.7524302227301,385.774778658794,394.4653461477646
71,in_sample,512.0120800321736,542.6959912922882,551.5859889998716,542.5565919808885,549.8254461256777,545.8203633181274,563.5549868246854,567.4886677203115,572.8075937355178,552.6144359927837,553.473358665825,552.6856367061114,538.3466483331637,535.2456275237198,541.3461617338969,541.2852673430807,521.5158716609043,517.690835996147,511.1384889495888,513.8476782720254,515.0451341385473,509.2825512689814,502.9732630610545,503.9143792928375,517.3960538626494,521.297021180564,541.219991734634,557.0846654384205,578.0382203853486,597.1990075105914,600.0,583.8560006534027,592.9199685441492,600.0,600.0,589.2099366178047,598.4132639668449,599.4661068761508,600.0,580.5779172584777,569.8078631185575,544.4589895690847,546.4836175875479,578.177381357323,577.556598697857,578.9710652131965,586.6744080019214,585.0463412118194,590.1707054798364,595.6616688504258,583.8238757211165,582.5072217594211,592.8942827302845,600.0,600.0,600.0,600.0,600.0,591.6732170100017,582.7723102821535
72,in_sample,472.8394949117309,493.9954068407588,488.8230321112263,492.9084108551947,508.5756300431091,502.0405814104998,514.1894386978663,504.7933555660369,498.1069234593724,486.91621295882277,491.71327374755003,507.92484048346773,505.34725943382745,487.5497711950538,472.39187568303834,477.9162675822259,503.73389736974565,509.2460473601472,503.8294956510297,514.5560711869337,511.2030902887192,505.9070972456203,492.48866976588664,512.2069535853357,477.20695358533567,488.3769823892454,481.8845532600799,476.1397830197573,499.8321952054067,489.834359914606,480.31339175820824,478.4878724133348,484.2817358147061,478.09575486260593,456.0617298351035,443.9419553027588,461.8806292932621,462.92750434115925,469.2427263130128,465.58282941259023,456.34986166616443,479.8358339644202,477.20114796570505,470.9939696523253,486.3399627813001,476.2269177571567,467.90073494432073,468.0441885205573,468.04796997779187,471.68252884843685,500.9658960999737,505.67337154890686,472.38061607039566,476.9488012784375,477.4791212012919,478.08742154221227,481.5306838737587,481.1291878463115,480.39261854353606,488.97523748032705
73,in_sample,333.5844156459146,321.36858811877266,320.70054986438663,291.22299996946083,283.60249487764236,280.13591241390037,277.11994066510397,267.85581029046995,263.07461688913037,287.20913048286445,296.47916442373287,288.6349535471588,287.6780845100913,287.2816978109596,276.5303217385975,265.7624986901835,279.9098349747575,274.032853689522,258.7071042710898,258.1031394541176,259.7552759979253,232.1374168592116,231.56696784977092,243.71868693064656,250.03589832795222,281.2530299406818,298.76856269305233,319.0536390395643,354.0536390395643,364.6678267044087,366.9508096154665,380.5831737235051,372.75386365597524,374.2614721289048,365.1932851258084,370.76506893168875,361.6383416994113,352.02134270134724,357.8099688048243,355.88200863389636,328.89671273386193,308.5189158354927,292.4571849550322,280.09557826943654,285.89750488213747,288.96264874114036,303.87655994492917,314.41578546611396,329.42242685267115,337.93997353309885,340.8754838603797,356.26640825240685,369.1381873367682,374.4035224825241,392.1985286745661,359.3574932795185,355.2910088415522,351.00994232242795,367.14750260716994,389.1470325644807
74,in_sample,361.75439485310835,359.61907939877534,364.9865934997243,378.9841329564684,364.16462780877066,362.41450138429656,383.1548790515222,372.74464384814627,361.2331436060818,364.0654302917185,375.886822958513,376.0467877363622,394.65223600248004,406.6473517584114,418.4328326948723,426.1904637134096,458.77760711825476,455.9053434741301,427.85603138519895,450.3155924464389,443.9078004130434,445.4181266338459,463.75183622189326,441.3202026470683,423.79714164958233,401.37925052991835,390.2613424695624,396.4162549538003,403.7548847531791,407.6227232637789,387.8440008892857,355.50255277642873,356.26350297189407,349.65863850095735,356.09003930498994,365.9173900720877,367.85277012090927,378.49463331617125,381.7035925537822,389.1244984322027,379.25907275202434,376.7445129583839,379.49937831158127,390.98677696742516,385.4744005562811,392.7707421365307,389.0489990497154,387.40340870712157,399.0166752954586,371.1138301007004,352.9632175076537,332.2126219434542,299.54199626557795,290.0462941034055,300.5383686995939,296.54999177023785,299.3190529174238,314.5680978713749,333.1557037231226,332.18777263695665
75,in_sample,537.3112091346534,517.7439148014208,504.2692983498856,508.93329379893714,478.71779852046615,478.19754753139176,463.9138614417339,465.3321602138796,450.2438512012179,456.18332512559056,456.45390905693404,476.0590318932727,476.1533153706954,465.3923161012349,461.9359141196529,443.1166045614187,448.80252612729487,457.06042957570867,491.62917408940814,482.92347022094646,479.1743461894939,471.1137268473589,474.08331866319605,479.42698614591063,478.67973832391147,493.8883011601339,485.250588107567,499.057024778037,506.59599472901215,506.4275758504269,502.0184628798268,535.991811502066,524.5536903916768,528.7247548692346,518.2216878858447,543.2203783665431,555.6359469697319,546.1390486659559,553.3153785739931,556.9231186718649,549.6903720042186,560.304671045413,565.7549465208747,568.7747285152781,568.1878525578854,574.2226154542806,577.434042715175,578.2613493775252,569.2871265536993,592.9998539243742,578.2939747174945,584.280881781811,579.7975113895909,600.0,587.3512444788662,577.0575588142216,563.480105928556,568.0086166418645,548.7859074079036,542.0865084812948
76,in_sample,336.39336448567616,333.11039607370526,337.8590542414923,337.4910788359027,324.34265638655717,306.1515228771905,317.4400368415945,306.84307493604473,282.2744680549663,294.2664880951049,300.6922487013498,299.0700113369345,286.2662890382801,284.6781088310932,301.69633523836205,279.09054523395884,257.1948585996045,248.40614407883078,248.0331324637259,241.08504589335297,250.08447794569125,265.3281531679681,269.2309160124726,277.0769688250581,280.8863625533895,281.019475826204,262.90965402879823,248.51777012236144,229.60491144475446,227.52584431529928,230.7777367528605,220.0,221.0163306594281,220.0,220.0,220.0,220.0,228.49322765143,226.14116579874502,237.55416259657125,231.34521366708347,225.66560880071188,251.89296577210027,229.17011916857552,247.1528565764513,270.3161931034929,281.03763805115386,276.4110514799595,296.38768048431587,291.8830214458559,282.0020232459058,276.5662664272225,268.583554079563,255.33083033068883,270.87094000821435,260.04266307150937,259.62760522661017,239.41479877502692,239.8461483195156,223.66318370039727
77,in_sample,332.62801281967165,330.7900096929466,355.00598876343594,346.4436474461283,357.14099199705225,363.98859270445496,349.02844368690177,352.0217795518244,352.1249026817296,340.1802122138538,345.19224629257155,347.2402999380908,346.22408267578976,345.26399810896817,344.0038544840375,338.8560597865889,340.8137371167986,331.7989381437057,366.7989381437057,347.0682727071913,338.8819676259089,331.80157816183174,360.36848596237525,341.8866008626903,347.8495130344958,351.3270299451474,355.99746221059104,373.3062664871442,390.3278775236035,384.01448195232183,386.7307262452377,360.6332977951077,362.0205999144147,350.90474792476783,348.2953939613206,324.70018785388686,330.36839986795394,306.6164381298954,308.6924226249776,291.5213443226619,279.62636983075953,295.7926192663918,304.0234705091825,320.1123144365701,341.9484942915882,331.1287523916315,352.1143556658037,331.59727647929907,342.0426811629277,335.1359531585281,322.1117511615777,330.71432930383986,343.94365065620883,356.75740806926046,359.76544651378754,361.6128487323969,368.98898093219555,373.2416779894362,380.8206597436399,383.6766521991899
78,in_sample,362.14155347600615,365.2129084951001,359.4599272634278,374.94796920426626,380.95055934272887,402.45114323067276,405.01642535177945,387.87385890769247,368.7196301182532,391.83262116949066,415.9639412604568,413.4506722745004,408.0860497785966,428.54626986998744,413.0476303213786,400.52145205599703,409.52802718164367,404.00355546160944,403.9318493275284,401.6436487481852,406.3696924313703,426.0744384897624,427.34262718638684,436.35777029226284,407.6553608778285,406.97330325080685,395.1680794667067,378.1046966207759,365.81056348377336,361.132835313962,373.9554709069462,355.38597285859225,355.8148137549141,349.036441688244,344.44901836717656,358.487627921441,366.02124403949597,384.74481754369435,382.5817380341957,372.83854147080586,369.7045180344789,373.099473112276,375.57150013062795,360.3900671193608,361.65692406215106,364.8521206840957,399.8521206840957,426.1279452420391,414.1825383342156,410.15917127252715,389.6709832468091,381.4010850513203,385.8195551015851,402.70150579402036,392.49433206560985,383.3362819046607,353.27423548831956,350.99691260069085,336.123110834657,328.7109588515319
79,in_sample,534.5998557062934,554.3561961443833,537.9559635400155,521.978950102164,518.6989502695809,514.2440596597247,492.4262177436884,501.52450937258436,511.0361433187568,525.7927256650481,519.724351048158,519.1701930385437,518.7442127299067,542.3761489104652,507.3761489104652,493.97892802461774,494.0564998237029,478.85851653488584,475.2420315330902,473.47697402391145,464.2693685008169,465.1719334662543,473.9660233548637,470.6582931244297,464.31356684886737,461.9928580157132,461.8887491626749,437.524275247993,443.9860300994509,437.67201288719576,455.3335039345505,463.60825259354516,479.9891822526203,465.83512914061157,460.6357161639876,443.24129733958387,433.3686204145733,450.8980963576936,471.72296444860854,455.6490983213461,449.2332109649042,448.16647155656887,456.3649505419058,431.7276068523949,409.2856057109968,416.1403717252104,388.85383176035947,382.5986680744153,384.86795339423907,390.6872769733027,388.703223635689,383.5826295690236,395.4066216050543,399.3995045741749,390.34127186685447,390.8693924204058,396.2337587375925,420.28908011791185,431.297611473994,448.30140745734917
80,in_sample,485.45445362808505,475.55857637739484,478.21474288617577,490.87198832468783,474.548591355676,471.77732450858576,468.3580116647236,474.2094391353223,474.08766195519866,466.44529178195864,483.9252127125623,476.3756079698708,472.28625888757045,450.0052919846957,440.01452970885316,447.23959477759985,451.7280221665679,460.1212600274886,467.83501203072797,497.0630085388601,486.59298495460337,463.9210525465163,449.213310601515,439.3621848998727,425.72160778723594,427.0328596542639,444.57002833206224,466.125255353641,473.18557437949346,503.1633853958497,498.1741626039198,475.3188960158858,490.0633889663202,464.32306748183333,453.7530251640361,461.03459641795524,459.60125569727234,456.92791701707125,440.39685655759115,440.24562310552443,454.2968979478535,454.57644877935775,442.95328646438287,425.48774801602025,414.15342385464214,419.64609638844314,424.4565280614791,413.2494286531397,382.2987967453909,388.17897543680124,375.6110718511477,385.25794655736166,374.6724115675732,360.8418052161959,362.9862119178301,395.9940011381992,406.48042101383123,408.38749120271314,413.4114127120467,388.8957906512483
81,in_sample,289.21807442601516,300.9696284654139,276.12450134969254,274.83862829654146,281.27505408882496,282.0032796184975,300.82032902592715,289.31503242712273,260.62845660446,271.97302083921926,264.4538151645604,239.83424679835645,237.61507333042582,254.84288499346962,237.15734834409184,269.8612916993536,258.1309493758404,259.34910133360086,242.28124748373435,242.86379236547856,240.99132286085708,220.13840822822186,255.13840822822186,248.20368786196013,241.28121205967574,254.8477143706269,280.2472827375055,296.0173988895657,279.2008771671935,282.19560330011876,255.85638854672885,268.48025968524183,245.58762574581536,234.34280721528603,234.2979861588477,240.52807801482186,236.8749932872874,258.14216476154775,268.26751891223967,277.2936654691386,260.0820528413533,283.8732034069889,272.63029138708976,296.95588544890904,325.26661624586706,332.4438076989599,346.8919910664718,311.8919910664718,309.16195724960653,324.5922762084801,337.5354199648773,320.459293231479,316.3471846733288,281.3471846733288,287.12908443574736,260.7624868185718,276.5891766175978,293.1473246676415,286.5061892659505,293.80405229230774
82,in_sample,467.93577810160275,461.6489153481785,460.4108690779866,442.8643578716838,440.4514512601337,419.6064659250386,430.076356883743,435.9563113847229,432.0773410861833,430.67140917673345,441.3319389893793,425.4307937729207,428.289143917256,438.0822812076784,413.13044412397704,422.71957620380533,399.2827017181434,397.636378944222,381.3489034868888,401.386355596949,385.1866608388161,362.0840023513008,363.95093233364923,358.1590906133577,337.09461741206263,344.45603020023054,316.57504332593504,302.0676697097713,294.0146139238803,305.2457274140522,323.38228455223634,338.8212360148224,336.6754029483511,302.69308752121896,308.16502981827875,328.75306216742337,346.02612787681335,352.5074140132254,335.85437531248704,328.5000772616892,355.57347884412866,335.7392653588308,319.66948816472535,332.86520988103933,326.828980453762,310.28440874289726,331.6760052450195,338.13078893905146,332.78557263777094,316.7447249351777,345.40841682921683,345.06609136676434,364.6286842413373,377.13955386586946,369.8469320025842,362.66575639272725,382.91416496380214,403.38940762048185,377.11258395479155,384.8095076085422
83,in_sample,520.8661583372507,519.7665559988121,545.1111673155185,543.7725706638125,529.1002643259817,509.97105565419207,511.7507042572948,501.09817209439575,504.55061608215124,481.8775727783516,491.5410746624139,476.6987664573118,477.34692808719456,472.61068304303495,496.66812851493916,499.06897694295253,526.3055842165569,534.1559778174308,554.1116607298055,551.1884858398846,556.0255285327491,573.0865387790145,585.7559780591912,593.1898839537752,588.598796294747,586.3759253814529,600.0,600.0,591.6999217900845,581.2872961491149,568.6294231133319,580.2452317335541,567.2325814246788,578.6790291089832,586.3186939126773,578.6874080915563,600.0,579.5283752865828,600.0,600.0,570.9714710067783,593.2577859082809,600.0,594.0050364322175,580.4989485188379,558.5320141051005,592.348260370446,579.4209141321802,561.7306742641672,565.4815420050693,542.5510334704137,528.80935589219,542.7389246104365,549.2378729379078,543.8286935015565,544.0849869225958,537.8903994997958,537.0224301686292,526.3570708127941,518.2337203394101
84,in_sample,492.69448012474413,501.02816928492837,486.1091150025375,473.1275639780849,475.03845189416506,461.5288486809377,464.03011643869274,484.5827678393176,483.74525030212124,466.7546211579719,472.24407012047635,469.7569039072017,467.6547053823233,474.3092256026263,483.9837492415229,484.48077955814915,483.6312551242192,512.5208359908466,529.3285919755489,540.9982376284612,542.835120870784,528.7547155682544,544.5381249713303,546.5582430253826,538.4778768318587,535.073910481631,521.5473545542968,536.3499611560989,545.9124803198039,548.4553347812008,547.856336750447,538.3269724689492,508.5059554563299,488.724978903089,478.3279441498189,465.82641480162494,469.8774635462498,481.23837593387634,479.44022686926183,499.1650639609619,488.2044958867491,486.3069761122732,485.5931556023869,500.88376420606875,502.3661833552192,504.236148159033,481.0683445489221,468.4696506199715,483.81298245173764,454.7581907613771,473.56008789540584,480.55539074076506,470.0900921436725,458.44140647397046,484.98478067184675,504.74446196255866,503.0722911609497,504.956575373283,495.9100363205392,497.79701201010465
